iteration,seconds,mse,rmse,mae,wmape,smape
71,4060,3.511066859309217,1.8737841015733956,1.8737841015733956,15.61486751311163,16.93723057006454
72,4118,20.977930259543847,4.580167055855479,4.253357271192608,73.9714308033497,57.02180580743412
73,4175,45.85322068363105,6.771500622729873,6.313107949213302,132.90753577291164,98.66082983891889
74,4232,38.217413284921584,6.182023397312694,5.876215898426604,138.26390349239068,87.69533361486278
75,4289,58.56073080876589,7.65249833771729,7.126215898426606,237.54052994755352,121.15214871281516
76,4346,17.489599237621114,4.182056819033083,3.7787855457458095,60.948153963642085,49.8242594141562
77,4403,45.51869743068484,6.746754585034559,6.311351350617176,114.75184273849412,92.91126884171557
78,4460,41.057055995524436,6.407578013221879,6.218568106939102,169.59731200743008,99.03633626472455
79,4518,58.57892507727421,7.6536870250405595,6.928517234049323,168.2725447508954,110.58349548799436
80,4575,66.42924471300536,8.150413775570254,8.064786584809607,403.23932924048034,137.0121250221259
81,4633,58.70236734560372,7.6617470165494055,6.902749385301678,166.6598841929729,107.62853297455861
82,4690,84.28781662469453,9.180839647041797,9.126215898426604,912.6215898426605,167.01361716214367
83,4747,66.84658435515931,8.175976049081804,7.9259503478191835,264.1983449273061,119.23686075099724
84,4804,67.05865046394877,8.188934635466861,7.837775653881444,313.51102615525775,129.1754696784791
85,4861,57.79325906522655,7.6021877815025425,7.173088137591985,188.76547730505223,118.50445077145726
86,4919,18.02565764042847,4.245663392266098,4.126215898426604,68.77026497377673,52.14359139510905
87,4976,NaN,NaN,NaN,NaN,NaN
88,5033,23.193945504997277,4.816009292453377,4.792882565093271,89.86654809549883,62.24415379603675
89,5090,64.26487277387383,8.016537455402664,7.2972849008665674,273.6481837824963,131.92460211003782
90,5147,24.986854999536625,4.998685327117184,4.2431249737202865,73.79347780383107,60.81609440448975
91,5204,25.551983037022236,5.054896936340269,5.054896936340269,101.09793872680537,67.15286006559771
92,5261,9.242556744629418,3.04015735524157,2.9987592008411443,46.13475693601761,37.71958119502742
93,5319,54.5959424599026,7.388906716145671,7.063875039087757,209.3000011581558,109.54148759689546
94,5376,42.86262516250517,6.546955411678406,6.310203693218721,180.29153409196346,98.1631286823491
95,5433,35.58563696940914,5.965369809945494,5.588178167264252,109.3339206638658,80.18560506192046
96,5490,40.326054867028816,6.350279904620647,5.828528506774225,111.01959060522333,89.74089897735661
97,5548,6.372452762066165,2.5243717559159475,2.20353623802017,28.43272565187316,26.478114175095353
98,5605,55.729647741915514,7.465229249119917,7.220626123850065,257.8795044232166,119.5127739035056
99,5662,60.6177346362595,7.785739183678034,7.785739183678034,389.28695918390173,132.12135551854794
100,5719,95.76069137097164,9.785739183678034,9.785739183678034,Infinity,200.0
101,5776,44.68028495782561,6.684331302219064,5.90951179363484,147.737794840871,98.46889978722808
102,5834,42.58658347417509,6.525839675794609,6.288178501272534,179.66224289350097,97.99760734256178
103,5891,47.49025067522737,6.891317049391021,6.149227608815952,136.64950241813227,101.13881753741533
104,5948,24.403128376698298,4.9399522646173715,4.40176267792287,62.8823239703267,59.2570328093555
105,6005,54.57635294195514,7.387580993935372,7.030804009328626,228.0260759782257,118.40868058839835
106,6062,6.0747384234139155,2.464698444721771,2.464698444721771,35.20997778173958,29.939187200988798
107,6120,10.545714481056054,3.2474165856963984,3.208693578554371,49.36451659314417,39.82046181758287
108,6177,6.0747384234139155,2.464698444721771,2.464698444721771,35.20997778173958,29.939187200988798
109,6234,48.45523637086011,6.960979555411732,6.550546052703294,175.7463575115518,103.48959481043526
110,6291,83.26376269804848,9.12489795548687,9.069937303975617,906.9937303975618,166.85981128764874
111,6349,29.417555802227298,5.423795331889589,5.4032706373089505,115.78437079947751,73.61775256884476
112,6406,57.33876270376279,7.572236307971562,7.3296505141293125,314.1278791769705,131.40376984662944
113,6463,51.054820218413646,7.145265580677435,6.753564641710932,186.305231495474,102.93599611760942
114,6521,62.50609531155148,7.906079642373424,7.168855464723928,268.83207992714733,131.28727394044694
115,6578,26.647560984239323,5.162127563731772,4.577576175071395,81.7424316977035,63.564503787842185
116,6635,54.67660204097224,7.394362855647013,6.876818472976115,196.48052779931757,109.25568751658932
117,6693,16.628604454232484,4.077818590157301,3.571314943724512,55.8017959956955,47.45341265094286
118,6750,56.83072042898463,7.538615285911905,6.883785928489353,177.71198094319692,109.92823819240898
119,6807,18.080852382702503,4.252158555687041,3.764134690052802,47.051683625660026,47.33134841637535
120,6864,26.133560628958673,5.112099434572715,4.835522131390595,96.71044262781191,67.25444886288469
121,6921,34.82797399791735,5.901523023586145,5.108834634722299,96.65362822447592,74.60101503684437
122,6979,62.101639452497416,7.880459342734877,7.236938474787306,198.66105617063192,113.20400925934182
123,7036,17.67883014412873,4.204620095101189,3.878211891334008,70.51294347880014,54.6186670613201
124,7093,50.348092523210376,7.0956389792047885,6.3138750390877565,153.06363731121834,101.31243578030966
125,7150,17.67883014412873,4.204620095101189,3.878211891334008,70.51294347880014,54.6186670613201
126,7207,40.33827360069123,6.3512418943613875,5.25840028912703,110.70316398162167,86.80168999158244
127,7264,NaN,NaN,NaN,NaN,NaN
128,7322,6.60521393499513,2.5700610761215636,2.24319600987892,19.5060522598167,20.744370142182795
129,7379,1.022345068376722,1.011110809148395,1.011110809148395,12.638885114354936,11.887651788202216
130,7437,19.761025946365866,4.445337551453868,3.829921938639242,52.22620825417148,52.01605578322158
131,7494,23.931665587038562,4.892000162207537,4.258846053032731,75.15610681822467,61.101840601530824
132,7551,31.205785419318858,5.586213871605603,5.566288098643173,119.27760211378227,74.99874983910648
133,7608,73.95316965830895,8.599602877942036,8.599602877942036,859.9602877942036,162.26273714155772
134,7666,70.04284841618454,8.369160556243651,7.996746488965974,285.5980888916419,126.39457114301862
135,7723,NaN,NaN,NaN,NaN,NaN
136,7781,49.14661011973125,7.010464329823757,6.6434649630905565,166.0866240772639,110.89607618836277
137,7838,26.2946545201643,5.127831366198024,4.721721563176327,94.43443126352655,69.11313502910137
138,7895,NaN,NaN,NaN,NaN,NaN
139,7952,8.393759666813361,2.8971985894676537,2.8537273287427727,43.903497365273424,36.235687213447235
140,8010,16.274776366085923,4.034200833633091,3.612987809867647,46.320356536764706,44.940171600123676
141,8067,44.709513259083074,6.686517274267904,6.206211888237604,145.45809113056885,97.19745098752145
142,8124,5.700653637783366,2.3876041627085853,2.0289764965992365,17.643273883471622,18.481014677368936
143,8181,42.91151716132249,6.550688296761074,6.550688296761074,218.35627655870246,104.38771391448856
144,8239,51.54342685112191,7.179375101714766,6.5676269224161885,184.27154674405134,107.12577464250576
145,8296,5.999127819623171,2.4493117032389264,2.4493117032389264,20.410930860324385,22.73070511262549
146,8354,NaN,NaN,NaN,NaN,NaN
147,8411,47.9593769049008,6.925270890362398,6.430678968554188,160.7669742138547,98.78666153558603
148,8468,10.799627762942468,3.2862787104782316,2.8451450265582228,43.77146194704958,37.965351463169895
149,8525,19.761025946365866,4.445337551453868,3.829921938639242,52.22620825417148,52.01605578322158
150,8583,25.2794665283687,5.027868984805461,4.104462263162874,74.62658660296135,60.855537445839545
151,8639,45.90382574331616,6.775236213101072,6.031512609531519,149.54163494706245,100.1153126478457
152,8696,41.17877459983847,6.417069003823979,5.640688112826659,120.87188813199982,101.31346465751862
153,8754,53.64467459061262,7.324252493641424,6.632581044865466,185.71226925623304,110.74735645468195
154,8811,10.3886102082496,3.223136703313963,3.184118435022416,48.98643746188333,39.577348555960775
155,8868,22.078473263376363,4.698773591414717,4.675066955793697,87.65750542113182,61.18709986891826
156,8925,26.78137001822551,5.175071981936629,5.175071981936629,103.50143963873258,68.20490852493724
157,8983,25.784472340875677,5.077841307177262,3.7352576344225903,67.91377517131983,56.34071021332352
158,9040,49.65032717601476,7.046298828180278,6.594603345115712,207.9836439613417,111.56152764656413
159,9098,22.981178066394495,4.793868799455665,3.8417386486032954,60.65903129373624,54.092655504275854
160,9155,25.084073456127715,5.00840028912703,5.00840028912703,100.16800578254059,66.74129411054435
161,9212,17.486772145777692,4.181718802810358,3.5802814610322526,62.26576453969135,49.84862165055911
162,9269,26.78137001822551,5.175071981936629,5.175071981936629,103.50143963873258,68.20490852493724
163,9326,23.572310046173595,4.855132340747634,4.232896780747825,79.36681463902173,61.22753970814788
164,9384,51.05833316323456,7.1455113996994335,6.403544380485367,142.30098623300816,103.43381917643508
165,9442,51.210196936674514,7.1561300251375055,6.418663361091339,145.05453923370257,107.0332712228872
166,9500,45.09590869615396,6.715348739727071,6.0856876658033086,114.10664373381204,97.3356412499684
167,9557,46.08350308185725,6.788483120834672,6.260241215252851,154.23782704246153,99.1158840893998
168,9614,17.882186400515437,4.228733427459744,3.749083052522378,62.48471754203963,51.32844069803145
169,9671,14.265576549168648,3.7769798184751595,3.0992395652131277,48.42561820645513,42.33014649029359
170,9728,56.7638097798024,7.534176118183222,7.243633100786349,301.81804586609786,131.29026959897604
171,9785,19.686755409150347,4.4369759306480745,4.12475169838093,74.99548542510782,56.95821121905015
172,9842,26.78137001822551,5.175071981936629,5.175071981936629,103.50143963873258,68.20490852493724
173,9900,62.73065810557086,7.920268815234168,7.059336550628772,179.6922031069142,111.81580943663528
174,9958,93.1484780959197,9.651345921472284,9.651345921472284,Infinity,200.0
175,10015,33.17457700018823,5.759737580844133,5.759737580844133,143.99343952110334,83.71871261356983
176,10072,28.95347074812976,5.380842940295671,5.252676721484441,116.72614936632091,75.14965047664037
177,10129,46.827973997917354,6.843096813425728,5.251425604665328,99.3512952233981,91.41785490042064
178,10187,42.06159273448077,6.485490940127876,6.485490940127876,324.27454700639385,123.70409696904059
179,10245,33.72833935178897,5.807610468324212,3.6750669557936964,58.027372986216264,70.23133886308558
180,10302,36.846673889818256,6.0701461176662175,5.75840028912703,135.4917715088713,86.80635290089128
181,10359,41.68225941247307,6.456179939598421,5.898753489542883,112.35720932462634,90.05152308433
182,10417,NaN,NaN,NaN,NaN,NaN
183,10474,NaN,NaN,NaN,NaN,NaN
184,10531,32.11248480907661,5.666787874014397,4.908935205813871,98.17870411627743,75.98051576272039
185,10588,65.06407454435262,8.066230504042927,7.532728608736024,229.25695765718334,118.2186701055429
186,10647,28.75634031554573,5.362493852261812,5.341733622460363,114.46572048129349,73.08846886771683
187,10703,31.170625536472972,5.583065962038508,4.954417074427407,82.57361790712345,69.75047793927827
188,10760,67.48517401470679,8.21493603229549,8.076829453115051,538.4552968743368,152.29322284787833
189,10817,5.8717554992907015,2.4231705468849487,2.4231705468849487,20.193087890707908,22.46085832165777
190,10875,51.444828448591615,7.172505033012637,6.502403982023198,167.8039737296309,103.54617004804929
191,10932,56.929006433230995,7.545131306559946,7.214483125115717,254.62881618055474,126.18764648986533
192,10989,NaN,NaN,NaN,NaN,NaN
193,11046,13.555689988013926,3.6818052620981905,2.87476845683975,47.91280761399583,38.044039318477765
194,11103,42.11890600919382,6.489908012383059,5.425071981936629,114.21204172498165,87.96426988133322
195,11161,60.2942746321833,7.764938804149283,7.064993009700185,189.54859294317566,112.03012255434403
196,11218,64.51303296327096,8.032000557972525,7.560636357486955,193.03752402094355,116.05630458818199
197,11275,47.216205907475064,6.871404944221746,6.124059929631518,136.0902206584782,100.96356734804293
198,11332,20.157997081783368,4.4897658159177265,4.4897658159177265,89.79531631835454,61.971544232764565
199,11389,61.61123815411117,7.849282652198936,7.2331308111431225,197.26720394026697,112.25260518538482
200,11446,NaN,NaN,NaN,NaN,NaN
201,11504,91.05746069408515,9.54240329760198,9.54240329760198,Infinity,200.0
202,11561,51.444828448591615,7.172505033012637,6.502403982023198,167.8039737296309,103.54617004804929
203,11619,NaN,NaN,NaN,NaN,NaN
204,11676,25.084073456127715,5.00840028912703,5.00840028912703,100.16800578254059,66.74129411054435
205,11734,NaN,NaN,NaN,NaN,NaN
206,11791,52.13946510281016,7.220766240698432,7.126708454978974,305.43036235624174,124.5634384696678
207,11848,51.453512400204275,7.173110371394286,6.64679793264115,178.95225203264636,104.28906382336103
208,11906,62.38631604788645,7.898500873449749,7.324296283791374,244.14320945971247,122.189186921149
209,11963,NaN,NaN,NaN,NaN,NaN
210,12020,81.57167441650277,9.031703849025542,9.00367545302724,675.275658977043,157.33651297544026
211,12078,53.42977464376801,7.309567336290707,6.530676298265875,154.67391232734965,105.6987564586203
212,12134,33.869587647313836,5.819758383929168,4.8840689349855815,97.68137869971163,78.2903211757644
213,12191,54.6656009681003,7.3936189358189335,7.3840689349855815,295.36275739942323,119.86159364150022
214,12249,43.84044230355159,6.621211543482929,5.188642137787907,96.5328769821006,85.59492844572416
215,12306,17.882186400515437,4.228733427459744,3.749083052522378,62.48471754203963,51.32844069803145
216,12363,57.2187604295887,7.564308324598403,7.161404769944057,231.69250726289596,119.93437531272389
217,12420,57.33876270376279,7.572236307971562,7.3296505141293125,314.1278791769705,131.40376984662944
218,12477,33.72833935178897,5.807610468324212,3.6750669557936964,58.027372986216264,70.23133886308558
219,12535,NaN,NaN,NaN,NaN,NaN
220,12592,58.34047639277081,7.638093766953297,7.110745292512805,237.02484308376017,121.06926556540523
221,12649,26.119717444941813,5.1107452925128065,5.1107452925128065,102.21490585025612,67.64385466870544
222,12707,82.15127576914395,9.06373409633932,9.00840028912703,900.840028912703,166.6899844800994
223,12764,22.915978942205047,4.787063707765444,4.763796460805481,89.32118364010276,61.984691073485884
224,12821,25.084073456127715,5.00840028912703,5.00840028912703,100.16800578254059,66.74129411054435
225,12878,22.915978942205047,4.787063707765444,4.763796460805481,89.32118364010276,61.984691073485884
226,12936,NaN,NaN,NaN,NaN,NaN
227,12993,60.46220833147188,7.77574487309556,7.675066955793696,328.931440962587,127.608966446357
228,13050,58.448320349612914,7.645150119494902,7.223340967500295,203.15646471094578,114.57143224467539
229,13108,26.678406850746903,5.1651144082921245,5.164672767704533,103.29345535409067,68.11191332029225
230,13165,65.96371697804592,8.121805032013876,7.819435920754569,296.59929354586296,128.27681453851602
231,13223,15.437060846908182,3.92900252569379,3.190838346372241,53.18063910620402,45.01168717398315
232,13280,42.14623613633663,6.492013257560141,6.249083052522378,178.54523007206794,97.6757565964817
233,13337,34.08454959702037,5.838197461290631,5.316365821634239,92.45853602842155,79.4343989432225
234,13394,34.98823246661379,5.915085161399943,5.2213756989673765,101.88050144326589,75.99951790747104
235,13452,19.424973621323083,4.407377181649318,3.164672767704533,45.20961096720762,44.272799215349494
236,13509,82.15127576914395,9.06373409633932,9.00840028912703,900.840028912703,166.6899844800994
237,13566,63.3895453709569,7.961755168991125,7.287821825697045,231.88523990854236,123.3990183374327
238,13623,43.64880038984624,6.606723877221314,6.3840689349855815,182.40196957101662,101.16002016314944
239,13680,21.14990392624712,4.598902469747224,4.249083052522378,77.25605550040687,57.99026410329613
240,13738,23.033617091735547,4.799335067666723,3.8088251098492933,60.13934383972569,53.7279804583484
241,13795,56.8461248469693,7.539636917449626,7.261320239729349,181.53300599323373,117.3561592884093
242,13852,57.18413983605089,7.562019560676294,7.227342332083734,255.08267054413182,126.17449253185757
243,13909,37.956312578426456,6.160869466108372,5.657066859589381,161.63048170255377,91.27419313659689
244,13967,58.33348693638915,7.637636213933546,7.251691777579441,230.73564746843678,116.53582115640064
245,14024,19.75740884134321,4.444930690274395,4.178280314715171,56.97654974611598,52.03762141915771
246,14081,8.47473171124747,2.911139246282711,2.8219032579148573,40.31290368449796,33.95969178270498
247,14139,53.76783528449896,7.332655404728833,6.908767068118079,172.71917670295198,113.97062951572808
248,14196,37.5028497646664,6.1239570348481704,5.977891397636064,170.7968970753161,98.91928543346202
249,14253,45.80810086543071,6.768168206053297,6.08908265339243,114.17029975110806,97.07986490433565
250,14309,83.75777049140811,9.151927146312307,9.097129794138814,909.7129794138814,166.9343053429249
251,14367,34.75412888950862,5.895263258711067,5.3410944385790255,92.88859893180914,79.47792466043431
252,14424,66.35301144267534,8.145735782768512,7.8269159653767595,335.43925565900395,134.92897123373018
253,14481,20.70528146939665,4.550305645711797,4.212809766000918,52.66012207501147,52.06002492786739
254,14538,45.80810086543071,6.768168206053297,6.08908265339243,114.17029975110806,97.07986490433565
255,14595,30.177268476023006,5.493384064128686,5.47549177651596,117.33196663962772,74.24184851538084
256,14652,NaN,NaN,NaN,NaN,NaN
257,14709,26.678406850746903,5.1651144082921245,5.164672767704533,103.29345535409067,68.11191332029225
258,14766,21.72833935178897,4.661366682829079,3.6750669557936964,58.027372986216264,52.63819840247481
259,14824,NaN,NaN,NaN,NaN,NaN
260,14881,39.13891489237969,6.256110204622333,6.072441605150925,165.61204377684342,98.08963912157078
261,14938,44.32464955473386,6.6576759875150024,5.69714051308991,100.96198377627688,83.39250881550642
262,14996,7.306219863128782,2.7030020094570375,2.7030020094570375,38.61431442081482,32.36546350083213
263,15053,NaN,NaN,NaN,NaN,NaN
264,15110,NaN,NaN,NaN,NaN,NaN
265,15167,25.084073456127715,5.00840028912703,5.00840028912703,100.16800578254059,66.74129411054435
266,15224,38.530831555815695,6.207320803359183,6.014934302157452,164.04366278611232,98.93330633974661
267,15281,43.09114053196163,6.564384246215454,5.473836556166772,136.8459139041693,93.6522736925191
268,15339,29.92809947579295,5.470658047784832,4.258846053032731,75.15610681822467,69.06903532487057
269,15395,94.64256469244481,9.72844102065921,9.72844102065921,Infinity,200.0
270,15452,37.87642682950581,6.1543827334271155,5.847129794138814,137.5795245679721,87.47717917012321
271,15510,48.106572381803204,6.935890165061958,6.312553726306941,157.81384315767352,96.83562532644359
272,15567,62.21049334240198,7.88736288897639,6.811815583109102,255.4430843665913,126.67611326919
273,15624,10.684087151267844,3.2686521918472518,2.5356684599254278,34.26578999899226,34.730591257886026
274,15681,60.050296037320436,7.74921260756991,7.027147291341188,186.01272241785497,117.00710223870132
275,15738,10.349114253722435,3.2170039250399487,3.2170039250399487,64.34007850079897,48.67977558734402
276,15795,63.3895453709569,7.961755168991125,7.287821825697045,231.88523990854236,123.3990183374327
277,15852,60.46220833147188,7.77574487309556,7.675066955793696,328.931440962587,127.608966446357
278,15909,14.629764985944867,3.8248875782099616,2.8216930857951166,38.919904631656784,38.94497335843218
279,15967,25.2794665283687,5.027868984805461,4.104462263162874,74.62658660296135,60.855537445839545
280,16025,49.58756628971379,7.041843955223219,6.785483175152793,226.1827725050931,115.18864061981876
281,16081,39.208751470435935,6.261689186668078,5.973836556166772,170.68104446190776,105.14910005684088
282,16139,NaN,NaN,NaN,NaN,NaN
283,16196,35.30378898599842,5.941699166568299,3.8088251098492933,60.13934383972569,70.81886678921737
284,16254,NaN,NaN,NaN,NaN,NaN
285,16310,95.71702971940931,9.78350804769993,9.78350804769993,Infinity,200.0
286,16368,101.95203007968573,10.097129794138814,10.097129794138814,Infinity,200.0
287,16426,33.438220453493564,5.782579048616073,4.879137134511893,75.06364822325989,81.56072918434273
288,16483,10.66060235551646,3.2650577874696887,2.8350232624135216,43.61574249866956,37.878039277075366
289,16540,NaN,NaN,NaN,NaN,NaN
290,16597,NaN,NaN,NaN,NaN,NaN
291,16654,NaN,NaN,NaN,NaN,NaN
292,16712,45.09590869615396,6.715348739727071,6.0856876658033086,114.10664373381204,97.3356412499684
293,16770,NaN,NaN,NaN,NaN,NaN
294,16827,19.424973621323083,4.407377181649318,3.164672767704533,45.20961096720762,44.272799215349494
295,16884,51.7245881036849,7.191980819196121,6.186408244527777,142.76326718141024,100.70314455162257
296,16941,52.95096638054291,7.276741467205147,5.664672767704533,125.88161706010075,105.74499836344799
297,16998,54.6656009681003,7.3936189358189335,7.3840689349855815,295.36275739942323,119.86159364150022
298,17056,NaN,NaN,NaN,NaN,NaN
299,17112,35.30378898599842,5.941699166568299,3.8088251098492933,60.13934383972569,70.81886678921737
300,17169,66.93794400528458,8.18156122053026,8.052441303701178,536.8294202467453,151.5931591523035
301,17227,44.38371364213369,6.662110299457199,5.8840689349855815,147.10172337463953,98.29852850450473
302,17284,40.779297035366994,6.385866976015629,5.347129794138814,112.57115356081712,89.02417252237173
303,17340,18.00332899436105,4.243032994729248,3.92737788454485,53.55515297106614,49.452749922914535
304,17397,17.882186400515437,4.228733427459744,3.749083052522378,62.48471754203963,51.32844069803145
305,17455,6.7689870403846415,2.60172770296675,2.60172770296675,37.16753861381071,31.34285478615359
306,17512,41.86419910294991,6.470254948837017,5.704957749149327,122.24909462462843,101.6911160885958
307,17569,18.710657912514066,4.325581800465004,4.325581800465004,86.51163600930009,60.38961433768222
308,17626,28.75634031554573,5.362493852261812,5.341733622460363,114.46572048129349,73.08846886771683
309,17683,NaN,NaN,NaN,NaN,NaN
310,17740,54.6656009681003,7.3936189358189335,7.3840689349855815,295.36275739942323,119.86159364150022
311,17797,25.084073456127715,5.00840028912703,5.00840028912703,100.16800578254059,66.74129411054435
312,17853,14.543053168640407,3.813535520831084,3.1984952037611802,49.97648755876844,43.56726904920924
313,17911,30.177268476023006,5.493384064128686,5.47549177651596,117.33196663962772,74.24184851538084
314,17968,66.84079133218417,8.175621770372219,7.61886437221074,246.4926708656416,121.82903350123378
315,18025,4.227538335173145,2.0560978418288234,1.878873040686834,18.78873040686834,18.87409648181464
316,18082,56.7526760351682,7.533437199258264,7.533437199258264,376.67185996291323,130.636462818608
317,18139,42.14623613633663,6.492013257560141,6.249083052522378,178.54523007206794,97.6757565964817
318,18195,6.418304042585558,2.5334371992582643,2.5334371992582643,36.19195998940378,30.646225206842303
319,18252,57.7526760351682,7.599518144933151,7.533437199258264,376.67185996291323,133.14090175191203
320,18310,42.685801636651675,6.533437199258264,6.533437199258264,217.78123997527547,104.25611259527301
